,maker_num,model_num,detail_num,cost,exchange,repair
4820,2828,4539,4686,550219.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4821,2828,4539,4686,418779.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4825,2828,4539,4686,518171.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4826,2828,4539,4686,308872.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4830,2828,4539,4686,781909.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4831,2828,4539,4686,426119.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4837,2828,4539,4833,209919.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4840,2828,4539,4833,423699.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4842,2828,4539,4833,832539.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4845,2828,4539,4833,394680.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
4846,2828,4539,4833,797639.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
4847,2828,4539,4833,402850.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4848,2828,4539,4833,478809.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4849,2828,4539,4833,379930.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
4850,2828,4539,4833,549249.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
4851,2828,4539,4833,384159.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4853,2828,4539,4833,800379.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4856,2828,4539,4833,382709.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
4859,2828,4539,4833,702778.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4861,2828,4539,4833,551794.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4862,2828,4539,4833,1780169.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4863,2828,4539,4833,389369.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4864,2828,4539,4833,461789.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4868,2828,4539,4833,573871.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4869,2828,4539,4833,896699.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4870,2828,4539,4833,1027521.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4871,2828,4539,4833,1027521.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4872,2828,4539,4833,544369.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
4873,2828,4539,4833,622209.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange"
4875,2828,4539,4833,376199.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4879,2828,4539,4833,343839.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4880,2828,4539,4833,532407.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4881,2828,4539,4833,321289.0,Side mirror:exchange,Side mirror:exchange
4882,2828,4539,4833,613969.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4883,2828,4539,4833,536382.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4884,2828,4539,4833,352899.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4886,2828,4539,4833,446337.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4887,2828,4539,4833,519337.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4888,2828,4539,4833,682637.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4889,2828,4539,4833,556107.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4890,2828,4539,4833,647557.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4891,2828,4539,4833,682637.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4892,2828,4539,4833,860819.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4893,2828,4539,4833,486859.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4894,2828,4539,4833,269402.0,Wheel:exchange,Wheel:exchange
4895,2828,4539,4833,361209.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4896,2828,4539,4833,372960.0,Wheel:exchange,Wheel:exchange
4898,2828,4539,4833,31540.0,Side mirror:exchange,Side mirror:exchange
4900,2828,4539,4833,488467.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4902,2828,4539,4833,753357.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4906,2828,4539,4833,643027.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4908,2828,4539,4833,483219.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4910,2828,4539,4833,564609.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4911,2828,4539,4833,512149.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4912,2828,4539,4833,331637.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4913,2828,4539,4833,1111379.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4914,2828,4539,4833,446277.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4915,2828,4539,4833,492329.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4916,2828,4539,4833,510769.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4918,2828,4539,4833,667239.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4919,2828,4539,4833,544159.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4922,2828,4539,4833,339829.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4923,2828,4539,4833,339829.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4926,2828,4539,4833,544159.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4927,2828,4539,4833,667239.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4929,2828,4539,4833,510769.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4930,2828,4539,4833,492329.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4931,2828,4539,4833,446277.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4932,2828,4539,4833,1111379.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4933,2828,4539,4833,331637.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4934,2828,4539,4833,512149.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4935,2828,4539,4833,564609.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4937,2828,4539,4833,483219.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4939,2828,4539,4833,643027.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4943,2828,4539,4833,753357.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4945,2828,4539,4833,488467.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4947,2828,4539,4833,31540.0,Side mirror:exchange,Side mirror:exchange
4949,2828,4539,4833,372960.0,Wheel:exchange,Wheel:exchange
4950,2828,4539,4833,361209.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4951,2828,4539,4833,269402.0,Wheel:exchange,Wheel:exchange
4952,2828,4539,4833,486859.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4953,2828,4539,4833,860819.0,"Bumper:coating,exchange","Bumper:coating,exchange"
4954,2828,4539,4833,682637.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4955,2828,4539,4833,647557.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4956,2828,4539,4833,556107.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4957,2828,4539,4833,682637.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4958,2828,4539,4833,519337.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4959,2828,4539,4833,446337.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange"
4961,2828,4539,4833,352899.0,"Bumper:coating,exchange","Bumper:coating,exchange"
